app_id,bottom_year,top_year,vehicles_id
10937275,1998,2001,296
10937303,1996,1999,126
10937308,2003,2007,247
10937310,2001,2005,297
10937571,2009,2014,298
10942505,2002,2013,81
10942505,2002,2012,299
10942505,2002,2012,300
10944474,2007,2007,40
10944478,1997,1997,301
10953385,2010,2010,224
10961805,2002,2012,87
10963509,2007,2011,60
10967518,2000,2010,302
10969546,1996,2002,126
10969547,2001,2006,253
10969548,1998,2001,141
10969604,1995,2003,133
10969604,1995,2003,133
10972741,1999,2003,107
10972750,2002,2008,135
10972776,2005,2010,303
10972787,2010,2014,162
10972787,2010,2014,163
10973091,1995,2000,304
10973095,2002,2006,305
10973106,1994,1996,306
10973109,1998,2002,307
10973209,1997,2002,126
10973948,1997,2006,103
10974031,2002,2005,143
10974033,1997,2002,308
10974039,1997,2004,130
10974043,2000,2005,309
10974145,2000,2005,103
10974148,1997,2001,48
10974161,1997,2002,142
10974172,2019,2024,43
10974177,2002,2010,310
10974187,2000,2005,311
10974268,1999,2006,104
10974322,2011,2017,46
10974479,1997,1997,145
10974480,1996,2000,143
10974487,1995,1999,130
10974489,1997,1999,312
10974499,2002,2006,98
10974700,2001,2003,313
10974702,1998,2005,303
10974707,2000,2006,98
10974798,1999,2002,106
10974807,1997,2001,314
10974815,1996,2004,46
10974819,1996,2000,73
10974913,1997,1999,315
10974924,1995,1998,316
10974926,1997,2002,265
10975491,2000,2004,130
10975493,1991,1996,133
10975527,2004,2009,311
10975533,1997,2003,69
10975551,1997,1997,69
10975554,2008,2017,112
10975560,1995,2002,317
10975569,1996,2002,130
10975573,1998,2022,303
10975578,1997,2004,106
10975580,1995,2000,318
10975581,1998,2003,103
10975582,1995,1999,18
10975582,1995,1999,18
10975583,1999,2003,122
10975587,1998,2003,246
10975588,1995,2003,107
10975590,1998,2004,130
10975591,2000,2009,319
10975639,1999,2005,320
10975653,2006,2012,251
10975670,2000,2006,98
10975956,1995,2003,322
10975966,2005,2010,188
10975968,1997,2002,323
10976406,1998,2002,324
10977118,2005,2017,112
10977119,2003,2006,126
10977120,1997,2001,112
10977123,2000,2005,112
10977124,1996,2003,107
10977125,2000,2004,105
10977131,1998,2006,113
10977133,1998,2002,69
10977134,2000,2005,99
10977165,1997,2005,112
10977793,1999,2004,113
10977801,1997,2001,99
10977801,2000,2003,99
10977809,1996,2005,143
10977855,2007,2015,325
10977857,2007,2000,308
10977858,2003,2008,235
10977896,1998,2002,326
10977900,2003,2010,135
10977904,1996,2003,143
10978552,1999,2003,327
10978553,2002,2007,321
10978555,2000,2005,143
10978556,1997,1999,328
10978557,2002,2007,329
10978559,1998,2004,130
10978579,2000,2003,245
10978580,1998,2002,141
10978584,2001,2007,127
10978586,1993,1996,306
10978629,2003,2008,119
10978636,1995,2002,316
10978636,1996,1999,316
10978640,2002,2009,316
10979103,1995,1998,317
10979207,1995,2000,133
10979208,1996,2002,99
10979700,1998,2002,147
10979701,2003,2003,196
10979727,2000,2005,319
10979729,1999,2003,330
10979730,1999,2004,69
10979731,1999,2004,261
10979734,2000,2003,117
10979735,1997,2001,126
10979747,1998,2003,331
10979762,1998,2002,332
10979771,2001,2006,319
10979784,1996,1999,106
10979792,1996,2002,133
10979799,2002,2009,333
10979813,1998,2003,262
10979821,1996,2002,110
10980918,2001,2012,334
10981001,1996,2013,122
10981035,1998,2005,335
10981051,1991,1998,335
10981079,1997,2004,194
10982445,2006,2009,6
10982985,1998,2002,113
10984933,1999,2002,135
10984947,1996,2001,336
10984952,1996,2002,141
10984954,1997,2001,104
10985377,2001,2013,196
10986903,1995,2013,151
10986903,1994,2007,229
10988573,2012,2014,337
10988587,2000,2000,138
10989085,1996,1999,338
10989107,2003,2006,303
10989113,1997,2001,48
10989115,2004,2007,339
10989116,1998,2004,340
10989116,1998,2004,341
10989116,1998,2004,122
10989116,1998,2004,105
10989116,1998,2004,324
10989116,1998,2004,342
10989116,1998,2004,343
10989116,1998,2004,344
10989116,1998,2004,345
10989116,1998,2004,346
10989116,1998,2004,347
10989126,2001,2005,127
10989128,2005,2008,348
10989152,1997,2004,113
10989155,1999,2020,349
10989161,1999,2005,143
10989163,1998,2003,350
10989166,2007,2014,112
10990171,1992,2023,49
10990171,2001,2023,351
10990171,1990,2023,352
10990171,1990,2022,353
10990171,1990,2021,50
10990171,1990,2023,54
10990171,1991,2023,354
10990171,1990,2023,355
10990171,1990,2023,356
10990171,1992,2023,357
10990171,1986,2023,51
10990171,1988,2023,358
10990171,1998,2023,278
10990171,1990,2023,62
10990171,1990,2023,202
10990171,1990,2023,155
10990171,1990,2023,359
10990171,1995,2023,254
10990171,1990,2023,360
10990171,1986,2023,175
10990171,1990,2023,53
10990171,1992,2023,186
10990171,1982,2023,361
10990171,1990,2022,361
10990171,1991,2023,362
10990171,1992,2023,363
10990171,1990,2023,364
10990171,1990,2023,365
10990171,1990,2023,365
10990171,1991,2023,366
10990171,1993,2022,367
10990171,1990,2020,348
10990171,1988,2023,368
10990171,2008,2023,369
10990171,1998,2023,370
10990171,2008,2023,371
10990171,2005,2023,372
10990171,2001,2023,373
10990269,2008,2016,46
10992264,2000,2004,100
10992277,1995,1998,321
10992279,2005,2011,254
10992306,2003,2008,268
10992843,2001,2005,374
10992846,1999,1999,335
10994176,2007,2015,61
10994678,2002,2009,375
10994695,2001,2004,376
10994996,2002,2008,9
10995174,2002,2010,87
10995901,2001,2012,222
10997480,1978,2016,377
10997480,1975,2016,378
10997480,1978,2016,379
10997480,1977,2016,215
10997480,1971,2016,380
10997480,1974,2016,216
10997480,1975,2016,217
10997480,1980,2016,381
10997480,1975,2016,218
10997480,1970,2018,219
10997480,1985,2016,220
10999198,1999,2005,382
11003555,2004,2004,222
11004609,1998,2002,246
11004612,1998,2002,246
11004660,1998,2002,246
11004663,1997,2001,246
11004667,1998,2002,246
11004677,1998,2003,246
11004786,2004,2004,222
11004792,2004,2004,222
11005692,1999,2008,375
11005694,2001,2005,9
11005695,2005,2009,264
11006791,1996,1999,331
11006794,1998,2002,331
11006797,1996,2001,331
11006817,1996,2001,331
11006823,1998,2002,331
11006828,1998,2002,331
11008523,2010,2017,383
11008534,2010,2014,383
11008536,2015,2017,194
11008540,2013,2020,384
11008540,2013,2020,385
11008540,2013,2020,386
11008540,2013,2020,387
11008540,2013,2020,388
11008540,2013,2020,389
11008540,2013,2020,390
11008636,2010,2010,224
11008641,2010,2010,224
11009612,2003,2008,264
11009615,2003,2008,264
11014781,2001,2013,196
11015683,2001,2013,196
11017526,2005,2021,392
11017526,2005,2015,393
11017610,2001,2004,394
11017611,2002,2005,394
11018726,1996,1999,395
11019101,1998,2002,396
11019364,1997,2001,268
11019835,1991,1997,397
11022436,2004,2012,222
11022526,1998,2003,398
11022529,2000,2005,112
11023041,1997,2002,269
11023042,2000,2004,320
11023043,2000,2000,399
11023108,2003,2003,175
11023114,2004,2011,391
11023119,2012,2012,391
11023129,1990,2000,150
11023130,1994,1994,150
11026185,2015,2017,50
11026999,2003,2008,94
11027073,2004,2011,69
11027074,2011,2018,69
11027184,2005,2019,223
11027188,2012,2018,400
11027188,2011,2018,401
11027188,2012,2018,179
11027188,2012,2018,223
11027188,2012,2018,402
11027188,2010,2018,403
11027188,2012,2018,40
11027188,2012,2018,404
11027188,2012,2018,405
11027188,2012,2018,406
11027192,2006,2014,40
11027196,2006,2012,301
11027196,2006,2012,407
11027201,1991,1997,382
11027201,1990,1997,397
11027207,1996,2003,323
11027227,2003,2019,95
11027230,2002,2019,226
11027233,2003,2019,94
11027280,2001,2008,149
11027280,2001,2008,408
11027280,2001,2008,409
11027280,2001,2008,183
11027312,2000,2016,60
11027314,2007,2019,61
11027367,2010,2019,410
11027370,2007,2017,183
11027375,2010,2019,410
11027381,2005,2019,376
11027392,2007,2015,40
11027630,1991,1998,63
11027739,2009,2015,219
11027740,2010,2019,44
11027743,2010,2019,244
11027747,2007,2015,411
11027748,2010,2010,224
11027752,2005,2013,223
11027757,2005,2014,412
11027759,2005,2013,413
11027762,2006,2014,407
11027762,2005,2013,403
11027762,2005,2013,376
11027779,2005,2014,414
11027781,2000,2006,415
11027870,2006,2006,188
11027875,2011,2015,194
11028182,2005,2005,119
11028309,2007,2013,325
11028354,2007,2018,416
11028356,2003,2010,417
11028359,2001,2019,60
11028362,2008,2017,61
11028365,2003,2016,418
11028367,2010,2019,147
11028370,2007,2018,183
11028371,2003,2018,419
11028396,2002,2017,226
11028418,2003,2011,420
11028423,1998,2005,407
11028423,1998,2005,403
11028423,1998,2005,421
11028423,1998,2005,335
11028423,1998,2005,397
11028458,2002,2019,175
11028461,2000,2019,51
11028474,2012,2019,223
11028480,2012,2019,223
11028484,2012,2019,223
11028485,2018,2023,404
11028485,2019,2023,422
11028485,2019,2023,423
11028485,2019,2023,424
11028485,2019,2023,425
11028485,2018,2023,426
11028485,2019,2023,406
11028485,2017,2023,427
11028485,2019,2023,428
11028485,2019,2023,429
11028485,2019,2023,430
11028485,2019,2023,431
11028485,2019,2023,432
11028490,2010,2019,179
11028507,2007,2015,40
11028523,1996,2001,225
11028535,2003,2019,418
11028856,2010,2014,34
11028856,2010,2014,28
11028888,2002,2019,433
11028933,2002,2019,226
11028935,2003,2019,94
11028936,2003,2018,95
11028945,2007,2018,183
11028949,2002,2019,418
11028951,2015,2024,434
11028951,2016,2024,280
11028951,2015,2024,298
11028951,2016,2024,435
11028954,2013,2024,436
11028954,2017,2024,437
11029002,2002,2018,226
11029007,2003,2019,95
11029009,2002,2019,94
11029089,2000,2023,60
11029089,2008,2023,61
11029089,2018,2023,438
11029089,2020,2023,439
11029109,2010,2019,179
11029499,1993,2012,143
11029531,2002,2019,95
11029535,2002,2018,94
11029546,2002,2019,226
11030445,2007,2007,40
11030491,2007,2017,440
11030491,2007,2016,400
11030491,2006,2015,40
11030525,2006,2012,223
11030529,2009,2019,214
11030839,2019,2021,62
11031663,1995,2005,441
11032205,2002,2009,442
11032205,2002,2009,225
11032205,2002,2009,179
11032775,1998,2005,443
11032775,1998,2005,444
11034298,2006,2015,445
11034379,2008,2015,51
11034391,2002,2010,94
11034819,2001,2008,446
11034819,2002,2008,154
11034822,1998,2005,143
11035869,1991,1991,51
11036681,1994,1998,330
11036681,1995,2000,336
11036689,2000,2006,447
11036689,2000,2006,448
11036693,2006,2015,62
11036694,1992,1998,130
11036694,1992,1998,449
11036696,2005,2010,450
11036710,1993,1996,321
11036713,2007,2015,333
11036716,1991,1998,143
11036717,1993,2001,320
11036717,1993,2000,112
11036717,1993,2001,312
11036718,1995,2004,110
11036721,1998,2004,307
11037055,2006,2010,451
11037055,2006,2010,141
11037090,2004,2020,235
11037090,2004,2010,131
11037103,1998,2005,452
11037103,1998,2005,453
11037104,2003,2008,352
11037119,2007,2015,253
11037119,2012,2020,454
11037494,1991,1999,143
11037500,2000,2008,112
11037502,1992,1998,455
11037529,2002,2007,54
11037940,2002,2008,99
11037943,2005,2015,1
11037955,2010,2018,51
11037957,1995,2010,157
11037957,1995,2010,108
11037962,1993,1996,321
11038259,1998,2002,456
11038264,1995,2000,304
11038268,1998,2003,143
11038290,1997,1997,38
11038295,2003,2015,135
11038299,2002,2006,119
11038300,1998,2002,457
11038307,1998,2003,145
11038315,1997,2003,142
11038317,2003,2019,260
11038591,1998,1998,51
11038722,2003,2005,458
11038760,1997,1999,449
11038762,1998,2003,36
11038764,1996,2003,111
11038784,1995,2002,141
11038786,1996,2004,110
11038786,1991,1999,459
11038788,1990,1998,103
11038789,2006,2015,460
11038791,2005,2010,46
11038791,2005,2010,41
11038791,2005,2010,42
11038791,2005,2010,43
11038795,2010,2018,129
11038795,2010,2018,410
11038795,2010,2018,147
11038800,2000,2007,322
11038800,2001,2007,252
11038800,2001,2007,461
11038800,2001,2007,462
11038800,2001,2007,463
11038805,1991,1998,407
11038805,1991,1998,403
11038805,1991,1998,335
11038805,1991,1998,397
11038807,2003,2011,149
11038807,2003,2011,408
11038807,2003,2011,182
11038807,2003,2011,409
11038807,2003,2011,183
11038814,1995,2002,176
11038814,1995,2002,244
11038814,1995,2002,464
11038814,1995,2002,442
11038814,1995,2002,225
11038818,1998,2005,382
11038818,1998,2005,407
11038818,1998,2005,421
11038818,1998,2005,335
11038818,1998,2005,397
11038819,1998,2005,465
11038819,1998,2005,301
11038819,1998,2005,223
11038819,1998,2005,466
11038819,1998,2005,467
11038821,2005,2012,468
11038821,2005,2012,469
11038821,2005,2012,403
11038823,2005,2011,164
11038823,2005,2011,301
11038823,2005,2011,223
11038823,2005,2011,467
11038823,2005,2011,405
11039183,1996,2004,441
11039188,1999,2017,377
11039188,1981,2017,215
11039188,1980,2017,216
11039188,1982,2017,217
11039188,1973,2018,381
11039188,1999,2017,218
11039188,1988,2017,219
11039188,2005,2018,470
11039618,2001,2014,1
11039620,2001,2016,80
11040210,2014,2019,357
11040210,2014,2019,471
11040372,2004,2010,472
11041872,2014,2014,224
11042119,2001,2010,104
11042124,1986,1994,473
11042583,1990,1998,45
11042583,1990,1998,46
11042583,1990,1998,41
11042583,1990,1998,42
11042607,1994,2005,295
11043159,2014,2017,7
11043497,1988,1995,396
11043497,1988,1995,474
11043497,1988,1995,129
11043946,1998,2001,244
11044062,1994,2001,475
11044062,1992,1997,476
11044062,1992,1996,477
11044062,1992,1996,478
11044062,1993,2005,479
11044080,2006,2015,398
11044083,1990,1995,480
11044083,1988,1995,141
11044522,1995,2002,141
11045535,1990,1990,51
11045764,2015,2015,224
11045766,2009,2009,298
11045768,2014,2019,399
11045772,2010,2010,214
11046626,2007,2007,119
11046734,1991,1998,143
11046735,1995,2002,141
11047932,2011,2016,223
11047932,2015,2019,406
11047976,2011,2019,223
11048003,2007,2022,51
11048003,2008,2015,204
11048392,2006,2018,164
11048772,2009,2019,483
11051912,2009,2021,175
11053031,1996,1996,391
11053063,2005,2021,391
11055043,2006,2011,484
11055089,2006,2006,271
11059200,1972,2020,60
11061084,2002,2005,9
11061699,2016,2021,357
11062433,2005,2005,174
11064264,2009,2015,278
11068286,1984,1995,486
11068286,1990,1996,194
11068306,1994,2000,144
11068310,1988,1995,396
11068310,1988,1995,474
11068310,1988,1995,129
11068310,1988,1995,410
11068312,1988,1995,396
11068312,1988,1995,129
11068312,1988,1995,410
11068320,1990,1998,118
11068320,1990,1998,45
11068320,1990,1998,46
11068320,1990,1998,41
11068320,1990,1998,42
11068337,1995,2003,396
11068337,1995,2003,129
11068337,1995,2003,410
11068337,1995,2003,147
11068338,1997,2003,396
11068338,1997,2003,474
11068338,1997,2003,410
11068343,2005,2010,46
11068343,2005,2010,42
11068343,2005,2010,44
11068353,2000,2006,60
11068725,2006,2012,10
11068739,1994,2004,30
11069165,2000,2000,487
11069172,1997,2002,17
11069175,1989,1995,176
11069175,1989,1995,488
11069175,1989,1995,489
11069175,1989,1995,442
11069175,1989,1995,225
11069176,1989,1995,176
11069176,1989,1995,244
11069176,1989,1995,177
11069176,1989,1995,225
11069176,1989,1995,225
11069178,1981,1995,306
11069181,1997,2004,340
11069181,1997,2004,122
11069181,1997,2004,105
11069181,1997,2004,343
11069182,1995,2001,176
11069182,1995,2001,244
11069182,1995,2001,132
11069182,1995,2001,442
11069182,1995,2001,225
11069184,1995,2002,176
11069184,1995,2002,442
11069185,2002,2009,225
11069185,2002,2009,179
11069185,2002,2009,490
11069221,1999,2017,202
11069222,2002,2019,205
11069668,1997,2003,323
11069670,1993,2000,322
11069670,1993,2000,252
11069670,1993,2001,139
11069671,1993,2000,322
11069671,1993,2000,252
11069672,2000,2008,322
11069672,2001,2008,252
11069672,2001,2008,462
11069673,2003,2010,319
11069674,1998,2005,350
11069675,1998,2005,1
11069683,1998,2005,37
11071395,1991,1998,143
11071404,1991,1998,491
11071407,1998,2005,143
11071426,2008,2015,321
11071426,2008,2015,492
11071837,2002,2006,279
11071837,2001,2006,14
11071837,1999,2003,493
11071837,2000,2005,494
11071837,2004,2008,299
11071837,1998,2004,495
11071837,1998,2009,496
11071837,2001,2005,106
11071837,2000,2006,221
11071837,1999,2005,375
11071837,2003,2008,497
11071837,2012,2022,498
11071837,1999,2008,499
11071837,2000,2013,83
11071837,2004,2022,77
11071837,2007,2022,500
11071837,2007,2022,501
11071837,2009,2012,502
11072055,1996,2005,321
11072061,2005,2013,350
11072063,2004,2013,350
11072081,2000,2008,112
11072086,1989,1995,141
11072088,1989,1995,141
11072089,1995,2002,141
11072092,2002,2010,451
11072092,2002,2010,141
11072129,2015,2020,321
11072172,2013,2018,54
11072183,2010,2015,224
11072194,2010,2015,28
11072197,2010,2015,34
11072199,2015,2020,34
11072602,2002,2005,264
11072757,2004,2024,503
11072757,2000,2024,400
11072757,2000,2024,178
11072757,2014,2024,179
11072757,2014,2024,180
11072757,2000,2024,40
11072757,2004,2024,504
11072757,1990,2024,505
11072757,2014,2024,506
11072757,2015,2024,507
11072757,2015,2024,508
11072757,2015,2024,509
11072757,2015,2024,510
11072757,2015,2024,511
11072757,2015,2024,512
11073866,2005,2012,223
11074368,2010,2010,224
11074373,2010,2010,224
11074376,2014,2017,194
11074400,2009,2013,433
11074411,2016,2021,369
11075473,2002,2007,106
11075499,1999,2003,143
11075503,2002,2003,141
11075511,1999,2004,137
11075512,1997,2003,323
11075514,1998,2002,105
11075517,2003,2007,303
11075518,1997,2005,113
11075521,1997,2002,304
11075525,2000,2005,144
11075533,2001,2005,513
11075536,2001,2006,98
11075542,2001,2001,513
11075545,2002,2010,119
11075663,2007,2020,266
11075672,2010,2018,514
11075686,2011,2016,90
11075849,2005,2020,487
11076299,2015,2015,224
11076303,2010,2010,224
11076366,2003,2009,342
11076371,1999,2004,130
11077716,2002,2017,226
11077718,2001,2017,515
11077768,1990,2009,143
11078806,2006,2006,516
11079178,2006,2006,189
11079183,2006,2006,88
11079235,2004,2015,76
11079871,2004,2014,238
11079990,2015,2015,517
11080007,2011,2011,224
11080014,2010,2010,518
11080040,2005,2005,519
11080049,2015,2020,391
11080079,2007,2007,186
11080105,2007,2007,460
11080115,2007,2014,83
11080126,2015,2015,189
11080140,2001,2020,520
11080149,2007,2014,322
11080154,2008,2014,196
11080167,2006,2013,56
11080908,2005,2014,76
11080909,2006,2015,76
11080911,2006,2016,76
11080954,2004,2013,236
11081165,2004,2007,222
11081181,2004,2004,222
11081185,2006,2006,222
11081193,2000,2000,123
11081268,1996,2003,126
11082050,2008,2022,521
11082052,2006,2020,521
11082055,2003,2020,521
11082059,2003,2020,521
11084699,2011,2018,42
11084703,2011,2018,42
11084708,2011,2018,42
11084710,2011,2018,42
11084719,2009,2016,214
11084724,2009,2016,214
11084727,2009,2018,147
11084753,2007,2014,411
11084758,2007,2014,411
11084759,2007,2014,411
11084762,2007,2014,411
11084765,2007,2014,411
11084768,2007,2014,411
11085272,2011,2020,522
11085274,2007,2020,522
11085531,2003,2010,119
11086068,1997,2002,99
11086070,1997,2004,126
11086074,2000,2003,296
11086077,1998,2003,461
11086086,1998,2003,269
11086096,2000,2005,143
11086099,2003,2009,99
11086105,1997,1997,338
11086110,2001,2013,118
11086129,2000,2004,137
11086134,1998,2004,130
11086134,1998,2003,523
11086144,2002,2010,524
11086359,1999,2013,525
11086974,2010,2015,526
11086975,2010,2016,526
11086977,2010,2013,34
11086978,2011,2015,34
11086980,2010,2015,29
11086981,2011,2015,29
11086982,2010,2015,29
11086984,2007,2016,14
11086985,2007,2016,14
11086987,2007,2016,76
11087501,2000,2016,188
